Filename,CelexID,DocID,remove
21993D0304(01):EN:NOT.html,21993D0304(01),480,0
21993D0304(02):EN:NOT.html,21993D0304(02),481,0
21993D0629(01):EN:NOT.html,21993D0629(01),482,0
21993D0629(02):EN:NOT.html,21993D0629(02),483,0
21993D0819(01):EN:NOT.html,21993D0819(01),484,0
21994A0103(01):EN:NOT.html,21994A0103(01),485,0
21994A0103(02):EN:NOT.html,21994A0103(02),486,0
21994A0103(03):EN:NOT.html,21994A0103(03),487,0
21994A0103(04):EN:NOT.html,21994A0103(04),488,0
21994A0103(05):EN:NOT.html,21994A0103(05),489,0
21994A0103(06):EN:NOT.html,21994A0103(06),490,0
21994A0103(07):EN:NOT.html,21994A0103(07),491,0
21994A0103(08):EN:NOT.html,21994A0103(08),492,0
21994A0103(09):EN:NOT.html,21994A0103(09),493,0
21994A0103(10):EN:NOT.html,21994A0103(10),494,0
21994A0103(11):EN:NOT.html,21994A0103(11),495,0
21994A0103(12):EN:NOT.html,21994A0103(12),496,0
21994A0103(13):EN:NOT.html,21994A0103(13),497,0
21994A0103(14):EN:NOT.html,21994A0103(14),498,0
21994A0103(15):EN:NOT.html,21994A0103(15),499,0
21994A0103(16):EN:NOT.html,21994A0103(16),500,0
21994A0103(17):EN:NOT.html,21994A0103(17),501,0
21994A0103(18):EN:NOT.html,21994A0103(18),502,0
21994A0103(19):EN:NOT.html,21994A0103(19),503,0
21994A0103(20):EN:NOT.html,21994A0103(20),504,0
21994A0103(21):EN:NOT.html,21994A0103(21),505,0
21994A0103(22):EN:NOT.html,21994A0103(22),506,0
21994A0103(23):EN:NOT.html,21994A0103(23),507,0
21994A0103(24):EN:NOT.html,21994A0103(24),508,0
21994A0103(25):EN:NOT.html,21994A0103(25),509,0
21994A0103(26):EN:NOT.html,21994A0103(26),510,0
21994A0103(27):EN:NOT.html,21994A0103(27),511,0
21994A0103(28):EN:NOT.html,21994A0103(28),512,0
21994A0103(29):EN:NOT.html,21994A0103(29),513,0
21994A0103(30):EN:NOT.html,21994A0103(30),514,0
21994A0103(31):EN:NOT.html,21994A0103(31),515,0
21994A0103(32):EN:NOT.html,21994A0103(32),516,0
21994A0103(33):EN:NOT.html,21994A0103(33),517,0
21994A0103(34):EN:NOT.html,21994A0103(34),518,0
21994A0103(35):EN:NOT.html,21994A0103(35),519,0
21994A0103(36):EN:NOT.html,21994A0103(36),520,0
21994A0103(37):EN:NOT.html,21994A0103(37),521,0
21994A0103(38):EN:NOT.html,21994A0103(38),522,0
21994A0103(39):EN:NOT.html,21994A0103(39),523,0
21994A0103(40):EN:NOT.html,21994A0103(40),524,0
21994A0103(41):EN:NOT.html,21994A0103(41),525,0
21994A0103(42):EN:NOT.html,21994A0103(42),526,0
21994A0103(43):EN:NOT.html,21994A0103(43),527,0
21994A0103(44):EN:NOT.html,21994A0103(44),528,0
21994A0103(45):EN:NOT.html,21994A0103(45),529,0
21994A0103(46):EN:NOT.html,21994A0103(46),530,0
21994A0103(47):EN:NOT.html,21994A0103(47),531,0
21994A0103(48):EN:NOT.html,21994A0103(48),532,0
21994A0103(49):EN:NOT.html,21994A0103(49),533,0
21994A0103(50):EN:NOT.html,21994A0103(50),534,0
21994A0103(51):EN:NOT.html,21994A0103(51),535,0
21994A0103(52):EN:NOT.html,21994A0103(52),536,0
21994A0103(53):EN:NOT.html,21994A0103(53),537,0
21994A0103(54):EN:NOT.html,21994A0103(54),538,0
21994A0103(55):EN:NOT.html,21994A0103(55),539,0
21994A0103(56):EN:NOT.html,21994A0103(56),540,0
21994A0103(57):EN:NOT.html,21994A0103(57),541,0
21994A0103(58):EN:NOT.html,21994A0103(58),542,0
21994A0103(59):EN:NOT.html,21994A0103(59),543,0
21994A0103(60):EN:NOT.html,21994A0103(60),544,0
21994A0103(61):EN:NOT.html,21994A0103(61),545,0
21994A0103(62):EN:NOT.html,21994A0103(62),546,0
21994A0103(63):EN:NOT.html,21994A0103(63),547,0
21994A0103(64):EN:NOT.html,21994A0103(64),548,0
21994A0103(65):EN:NOT.html,21994A0103(65),549,0
21994A0103(66):EN:NOT.html,21994A0103(66),550,0
21994A0103(67):EN:NOT.html,21994A0103(67),551,0
21994A0103(68):EN:NOT.html,21994A0103(68),552,0
21994A0103(69):EN:NOT.html,21994A0103(69),553,0
21994A0103(70):EN:NOT.html,21994A0103(70),554,0
21994A0103(71):EN:NOT.html,21994A0103(71),555,0
21994A0103(72):EN:NOT.html,21994A0103(72),556,0
21994A0103(73):EN:NOT.html,21994A0103(73),557,0
21994A0129(01):EN:NOT.html,21994A0129(01),558,0
21994A0129(02):EN:NOT.html,21994A0129(02),559,0
21994A0129(05):EN:NOT.html,21994A0129(05),560,0
21994A0129(06):EN:NOT.html,21994A0129(06),561,0
21994A0207(01):EN:NOT.html,21994A0207(01),562,0
21994A0207(02):EN:NOT.html,21994A0207(02),563,0
21994A0218(01):EN:NOT.html,21994A0218(01),564,0
21994A0218(02):EN:NOT.html,21994A0218(02),565,0
21994A0218(03):EN:NOT.html,21994A0218(03),566,0
21994A0218(04):EN:NOT.html,21994A0218(04),567,0
21994A0218(06):EN:NOT.html,21994A0218(06),568,0
21994A0223(01):EN:NOT.html,21994A0223(01),569,0
21994A0226(01):EN:NOT.html,21994A0226(01),570,0
21994A0226(02):EN:NOT.html,21994A0226(02),571,0
21994A0226(03):EN:NOT.html,21994A0226(03),572,0
21994A0226(04):EN:NOT.html,21994A0226(04),573,0
21994A0308(01):EN:NOT.html,21994A0308(01),574,0
21994A0316(01):EN:NOT.html,21994A0316(01),575,0
21994A0316(02):EN:NOT.html,21994A0316(02),576,0
21994A0331(01):EN:NOT.html,21994A0331(01)R(01),577,1
21994A0517(04):EN:NOT.html,21994A0517(04),578,0
21994A0517(05):EN:NOT.html,21994A0517(05),579,0
21994A0517(14):EN:NOT.html,21994A0517(14),580,0
21994A0517(20):EN:NOT.html,21994A0517(20),581,0
21994A0525(01):EN:NOT.html,21994A0525(01),582,0
21994A0625(01):EN:NOT.html,21994A0625(01),583,0
21994A0625(02):EN:NOT.html,21994A0625(02),584,0
21994A0712(01):EN:NOT.html,21994A0712(01),585,0
21994A0712(02):EN:NOT.html,21994A0712(02),586,0
21994A0722(04):EN:NOT.html,21994A0722(04),587,0
21994A0803(01):EN:NOT.html,21994A0803(01),588,0
21994A0805(01):EN:NOT.html,21994A0805(01),589,0
21994A0817(01):EN:NOT.html,21994A0817(01),590,0
21994A0820(01):EN:NOT.html,21994A0820(01),591,0
21994A0827(01):EN:NOT.html,21994A0827(01),592,0
21994A1014(01):EN:NOT.html,21994A1014(01),593,0
21994A1022(01):EN:NOT.html,21994A1022(01),594,0
21994A1115(01):EN:NOT.html,21994A1115(01),595,0
21994A1116(01):EN:NOT.html,21994A1116(01),596,0
21994A1223(01):EN:NOT.html,21994A1223(01),597,0
21994A1223(02):EN:NOT.html,21994A1223(02),598,0
21994A1223(03):EN:NOT.html,21994A1223(03),599,0
21994A1223(04):EN:NOT.html,21994A1223(04),600,0
21994A1223(05):EN:NOT.html,21994A1223(05),601,0
21994A1223(06):EN:NOT.html,21994A1223(06),602,0
21994A1223(07):EN:NOT.html,21994A1223(07),603,0
21994A1223(08):EN:NOT.html,21994A1223(08),604,0
21994A1223(09):EN:NOT.html,21994A1223(09),605,0
21994A1223(10):EN:NOT.html,21994A1223(10),606,0
21994A1223(11):EN:NOT.html,21994A1223(11),607,0
21994A1223(12):EN:NOT.html,21994A1223(12),608,0
21994A1223(13):EN:NOT.html,21994A1223(13),609,0
21994A1223(14):EN:NOT.html,21994A1223(14),610,0
21994A1223(15):EN:NOT.html,21994A1223(15),611,0
21994A1223(16):EN:NOT.html,21994A1223(16),612,0
21994A1223(17):EN:NOT.html,21994A1223(17),613,0
21994A1223(18):EN:NOT.html,21994A1223(18),614,0
21994A1223(19):EN:NOT.html,21994A1223(19),615,0
21994A1223(20):EN:NOT.html,21994A1223(20),616,0
21994A1223(21):EN:NOT.html,21994A1223(21),617,0
21994A1223(22):EN:NOT.html,21994A1223(22),618,0
21994A1223(23):EN:NOT.html,21994A1223(23),619,0
21994A1223(24):EN:NOT.html,21994A1223(24),620,0
21994A1230(01):EN:NOT.html,21994A1230(01),621,0
21994A1231(02):EN:NOT.html,21994A1231(02),622,0
21994A1231(20):EN:NOT.html,21994A1231(20),623,0
21994A1231(21):EN:NOT.html,21994A1231(21),624,0
21994A1231(22):EN:NOT.html,21994A1231(22),625,0
21994A1231(23):EN:NOT.html,21994A1231(23),626,0
21994A1231(24):EN:NOT.html,21994A1231(24)R(01),627,1
21994A1231(25):EN:NOT.html,21994A1231(25),628,0
21994A1231(26):EN:NOT.html,21994A1231(26),629,0
21994A1231(27):EN:NOT.html,21994A1231(27),630,0
21994A1231(28):EN:NOT.html,21994A1231(28),631,0
21994A1231(29):EN:NOT.html,21994A1231(29),632,0
21994A1231(30):EN:NOT.html,21994A1231(30),633,0
21994A1231(31):EN:NOT.html,21994A1231(31),634,0
21994A1231(32):EN:NOT.html,21994A1231(32),635,0
21994A1231(33):EN:NOT.html,21994A1231(33),636,0
21994A1231(34):EN:NOT.html,21994A1231(34),637,0
21994A1231(35):EN:NOT.html,21994A1231(35),638,0
21994A1231(36):EN:NOT.html,21994A1231(36),639,0
21994A1231(37):EN:NOT.html,21994A1231(37),640,0
21994A1231(38):EN:NOT.html,21994A1231(38),641,0
21994A1231(39):EN:NOT.html,21994A1231(39),642,0
21994A1231(50):EN:NOT.html,21994A1231(50),643,0
21994A1231(51):EN:NOT.html,21994A1231(51),644,0
21994A1231(52):EN:NOT.html,21994A1231(52),645,0
21994A1231(53):EN:NOT.html,21994A1231(53),646,0
21994D0115(01):EN:NOT.html,21994D0115(01),647,0
21994D0115(02):EN:NOT.html,21994D0115(02),648,0
21994D0330(01):EN:NOT.html,21994D0330(01),649,0
21994D0330(02):EN:NOT.html,21994D0330(02),650,0
21994D0330(03):EN:NOT.html,21994D0330(03),651,0
21994D0330(04):EN:NOT.html,21994D0330(04),652,0
21994D0330(05):EN:NOT.html,21994D0330(05),653,0
21994D0414(01):EN:NOT.html,21994D0414(01),654,0
21994D0602(01):EN:NOT.html,21994D0602(01),655,0
21994D0628(01):EN:NOT.html,21994D0628(01)R(03),656,1
21994D0730(01):EN:NOT.html,21994D0730(01),657,0
21994D0908(01):EN:NOT.html,21994D0908(01),658,0
21994D0913(01):EN:NOT.html,21994D0913(01),659,0
21994D0916(01):EN:NOT.html,21994D0916(01),660,0
21994D0916(02):EN:NOT.html,21994D0916(02),661,0
21994D0917(01):EN:NOT.html,21994D0917(01),662,0
21994D0929(01):EN:NOT.html,21994D0929(01),663,0
21994D0929(02):EN:NOT.html,21994D0929(02),664,0
21994D1112(01):EN:NOT.html,21994D1112(01),665,0
21994D1124(01):EN:NOT.html,21994D1124(01),666,0
21994D1217(01):EN:NOT.html,21994D1217(01),667,0
21994D1217(02):EN:NOT.html,21994D1217(02),668,0
21994D1217(03):EN:NOT.html,21994D1217(03),669,0
21994D1217(04):EN:NOT.html,21994D1217(04),670,0
21994D1217(05):EN:NOT.html,21994D1217(05),671,0
21994D1217(06):EN:NOT.html,21994D1217(06),672,0
21994D1217(07):EN:NOT.html,21994D1217(07),673,0
21994D1217(08):EN:NOT.html,21994D1217(08),674,0
21994D1217(09):EN:NOT.html,21994D1217(09),675,0
21994D1217(10):EN:NOT.html,21994D1217(10),676,0
21994D1217(11):EN:NOT.html,21994D1217(11),677,0
21994D1217(12):EN:NOT.html,21994D1217(12),678,0
21994D1217(13):EN:NOT.html,21994D1217(13),679,0
21994D1229(02):EN:NOT.html,21994D1229(02),680,0
21994D1229(03):EN:NOT.html,21994D1229(03),681,0
21994D1229(04):EN:NOT.html,21994D1229(04),682,0
21994D1229(05):EN:NOT.html,21994D1229(05),683,0
21994D1229(06):EN:NOT.html,21994D1229(06),684,0
21994D1231(01):EN:NOT.html,21994D1231(01),685,0
21994D1231(02):EN:NOT.html,21994D1231(02),686,0
21994D1231(03):EN:NOT.html,21994D1231(03),687,0
21994D1231(04):EN:NOT.html,21994D1231(04),688,0
21994D1231(05):EN:NOT.html,21994D1231(05),689,0
21994D1231(06):EN:NOT.html,21994D1231(06),690,0
21994D1231(07):EN:NOT.html,21994D1231(07),691,0
21994D1231(08):EN:NOT.html,21994D1231(08),692,0
21994D1231(09):EN:NOT.html,21994D1231(09),693,0
21994D1231(10):EN:NOT.html,21994D1231(10),694,0
21994D1231(11):EN:NOT.html,21994D1231(11),695,0
21994D1231(12):EN:NOT.html,21994D1231(12),696,0
21994D1231(13):EN:NOT.html,21994D1231(13),697,0
21994D1231(14):EN:NOT.html,21994D1231(14),698,0
21994D1231(15):EN:NOT.html,21994D1231(15),699,0
21994D1231(16):EN:NOT.html,21994D1231(16),700,0
21994D1231(19):EN:NOT.html,21994D1231(19),701,0
21994D1231(21):EN:NOT.html,21994D1231(21),702,0
21994D1231(22):EN:NOT.html,21994D1231(22),703,0
21995A0303(01):EN:NOT.html,21995A0303(01),704,0
21995A0315(01):EN:NOT.html,21995A0315(01),705,0
21995A0419(01):EN:NOT.html,21995A0419(01),706,0
21995A0422(02):EN:NOT.html,21995A0422(02),707,0
21995A0426(01):EN:NOT.html,21995A0426(01),708,0
21995A0426(02):EN:NOT.html,21995A0426(02),709,0
21995A0426(03):EN:NOT.html,21995A0426(03),710,0
21995A0426(04):EN:NOT.html,21995A0426(04),711,0
21995A0426(05):EN:NOT.html,21995A0426(05),712,0
21995A0426(07):EN:NOT.html,21995A0426(07),713,0
21995A0426(09):EN:NOT.html,21995A0426(09),714,0
21995A0426(10):EN:NOT.html,21995A0426(10),715,0
21995A0426(11):EN:NOT.html,21995A0426(11),716,0
21995A0426(12):EN:NOT.html,21995A0426(12),717,0
21995A0426(13):EN:NOT.html,21995A0426(13),718,0
21995A0426(14):EN:NOT.html,21995A0426(14),719,0
21995A0426(15):EN:NOT.html,21995A0426(15),720,0
21995A0426(16):EN:NOT.html,21995A0426(16),721,0
21995A0426(17):EN:NOT.html,21995A0426(17),722,0
21995A0426(18):EN:NOT.html,21995A0426(18),723,0
21995A0426(19):EN:NOT.html,21995A0426(19),724,0
21995A0426(20):EN:NOT.html,21995A0426(20),725,0
21995A0426(21):EN:NOT.html,21995A0426(21),726,0
21995A0426(22):EN:NOT.html,21995A0426(22),727,0
21995A0426(23):EN:NOT.html,21995A0426(23),728,0
21995A0426(24):EN:NOT.html,21995A0426(24),729,0
21995A0426(25):EN:NOT.html,21995A0426(25),730,0
21995A0426(26):EN:NOT.html,21995A0426(26),731,0
21995A0426(27):EN:NOT.html,21995A0426(27),732,0
21995A0427(01):EN:NOT.html,21995A0427(01),733,0
21995A0506(01):EN:NOT.html,21995A0506(01),734,0
21995A0620(01):EN:NOT.html,21995A0620(01),735,0
21995A0623(01):EN:NOT.html,21995A0623(01),736,0
21995A0805(01):EN:NOT.html,21995A0805(01),737,0
21995A0808(01):EN:NOT.html,21995A0808(01),738,0
21995A0906(02):EN:NOT.html,21995A0906(02),739,0
21995A1005(01):EN:NOT.html,21995A1005(01),740,0
21995A1013(01):EN:NOT.html,21995A1013(01),741,0
21995A1101(01):EN:NOT.html,21995A1101(01),742,0
21995A1223(01):EN:NOT.html,21995A1223(01),743,0
21995A1230(02):EN:NOT.html,21995A1230(02),744,0
21995A1230(03):EN:NOT.html,21995A1230(03),745,0
21995A1230(04):EN:NOT.html,21995A1230(04),746,0
21995A1230(05):EN:NOT.html,21995A1230(05),747,0
21995A1230(06):EN:NOT.html,21995A1230(06),748,0
21995A1230(09):EN:NOT.html,21995A1230(09),749,0
21995A1230(10):EN:NOT.html,21995A1230(10),750,0
21995A1230(11):EN:NOT.html,21995A1230(11),751,0
21995A1230(12):EN:NOT.html,21995A1230(12),752,0
21995A1230(13):EN:NOT.html,21995A1230(13),753,0
21995A1230(14):EN:NOT.html,21995A1230(14),754,0
21995A1230(15):EN:NOT.html,21995A1230(15),755,0
21995A1230(16):EN:NOT.html,21995A1230(16),756,0
21995A1230(17):EN:NOT.html,21995A1230(17),757,0
21995A1230(18):EN:NOT.html,21995A1230(18),758,0
21995A1230(21):EN:NOT.html,21995A1230(21),759,0
21995A1230(22):EN:NOT.html,21995A1230(22),760,0
21995A1230(24):EN:NOT.html,21995A1230(24),761,0
21995A1230(25):EN:NOT.html,21995A1230(25),762,0
21995A1230(26):EN:NOT.html,21995A1230(26),763,0
21995A1230(27):EN:NOT.html,21995A1230(27),764,0
21995A1230(28):EN:NOT.html,21995A1230(28),765,0
21995A1230(29):EN:NOT.html,21995A1230(29),766,0
21995A1230(30):EN:NOT.html,21995A1230(30),767,0
21995A1230(31):EN:NOT.html,21995A1230(31),768,0
21995D0302(01):EN:NOT.html,21995D0302(01),769,0
21995D0302(02):EN:NOT.html,21995D0302(02),770,0
21995D0302(03):EN:NOT.html,21995D0302(03),771,0
21995D0302(04):EN:NOT.html,21995D0302(04),772,0
21995D0302(05):EN:NOT.html,21995D0302(05),773,0
21995D0302(06):EN:NOT.html,21995D0302(06),774,0
21995D0302(07):EN:NOT.html,21995D0302(07),775,0
21995D0302(08):EN:NOT.html,21995D0302(08),776,0
21995D0302(09):EN:NOT.html,21995D0302(09),777,0
21995D0302(10):EN:NOT.html,21995D0302(10),778,0
21995D0413(01):EN:NOT.html,21995D0413(01),779,0
21995D0413(02):EN:NOT.html,21995D0413(02),780,0
21995D0413(03):EN:NOT.html,21995D0413(03),781,0
21995D0413(04):EN:NOT.html,21995D0413(04),782,0
21995D0413(05):EN:NOT.html,21995D0413(05),783,0
21995D0413(06):EN:NOT.html,21995D0413(06),784,0
21995D0413(07):EN:NOT.html,21995D0413(07),785,0
21995D0413(08):EN:NOT.html,21995D0413(08),786,0
21995D0420(01):EN:NOT.html,21995D0420(01),787,0
21995D0622(01):EN:NOT.html,21995D0622(01),788,0
21995D0708(02):EN:NOT.html,21995D0708(02),789,0
21995D0708(03):EN:NOT.html,21995D0708(03),790,0
21995D0708(04):EN:NOT.html,21995D0708(04),791,0
21995D0721(01):EN:NOT.html,21995D0721(01),792,0
21995D0809(01):EN:NOT.html,21995D0809(01),793,0
21995D0825(01):EN:NOT.html,21995D0825(01),794,0
21995D0831(01):EN:NOT.html,21995D0831(01),795,0
21995D0831(02):EN:NOT.html,21995D0831(02),796,0
21995D0921(01):EN:NOT.html,21995D0921(01),797,0
21995D0928(01):EN:NOT.html,21995D0928(01),798,0
21995D0928(02):EN:NOT.html,21995D0928(02),799,0
21995D1004(05):EN:NOT.html,21995D1004(05),800,0
21995D1019(01):EN:NOT.html,21995D1019(01),801,0
21995D1025(01):EN:NOT.html,21995D1025(01),802,0
21995D1026(01):EN:NOT.html,21995D1026(01),803,0
21995D1116(01):EN:NOT.html,21995D1116(01),804,0
21995D1116(02):EN:NOT.html,21995D1116(02),805,0
21995D1116(03):EN:NOT.html,21995D1116(03),806,0
21995D1116(04):EN:NOT.html,21995D1116(04),807,0
21995D1116(05):EN:NOT.html,21995D1116(05),808,0
21995D1116(06):EN:NOT.html,21995D1116(06),809,0
21995D1116(07):EN:NOT.html,21995D1116(07),810,0
21995D1201(01):EN:NOT.html,21995D1201(01),811,0
21995D1214(01):EN:NOT.html,21995D1214(01),812,0
21995D1214(02):EN:NOT.html,21995D1214(02),813,0
21995D1216(01):EN:NOT.html,21995D1216(01),814,0
21995D1230(01):EN:NOT.html,21995D1230(01),815,0
21995D1230(02):EN:NOT.html,21995D1230(02),816,0
21995D1230(03):EN:NOT.html,21995D1230(03),817,0
21995D1230(04):EN:NOT.html,21995D1230(04),818,0
21995D1230(05):EN:NOT.html,21995D1230(05),819,0
21995D1230(06):EN:NOT.html,21995D1230(06)R(01),820,1
21996A0127(02):EN:NOT.html,21996A0127(02),821,0
21996A0213(01):EN:NOT.html,21996A0213(01),822,0
21996A0214(01):EN:NOT.html,21996A0214(01),823,0
21996A0214(02):EN:NOT.html,21996A0214(02),824,0
21996A0217(01):EN:NOT.html,21996A0217(01),825,0
21996A0312(01):EN:NOT.html,21996A0312(01),826,0
21996A0319(02):EN:NOT.html,21996A0319(02)R(01),827,1
21996A0321(01):EN:NOT.html,21996A0321(01),828,0
21996A0321(02):EN:NOT.html,21996A0321(02),829,0
21996A0322(01):EN:NOT.html,21996A0322(01),830,0
21996A0330(12):EN:NOT.html,21996A0330(12),831,0
21996A0330(15):EN:NOT.html,21996A0330(15),832,0
21996A0330(16):EN:NOT.html,21996A0330(16),833,0
21996A0330(17):EN:NOT.html,21996A0330(17),834,0
21996A0426(01):EN:NOT.html,21996A0426(01),835,0
21996A0509(01):EN:NOT.html,21996A0509(01),836,0
21996A0520(01):EN:NOT.html,21996A0520(01),837,0
21996A0522(01):EN:NOT.html,21996A0522(01),838,0
21996A0607(01):EN:NOT.html,21996A0607(01),839,0
21996A0620(01):EN:NOT.html,21996A0620(01),840,0
21996A0627(01):EN:NOT.html,21996A0627(01),841,0
21996A0627(02):EN:NOT.html,21996A0627(02),842,0
21996A0706(01):EN:NOT.html,21996A0706(01),843,0
21996A0706(02):EN:NOT.html,21996A0706(02),844,0
21996A0711(01):EN:NOT.html,21996A0711(01),845,0
21996A0711(02):EN:NOT.html,21996A0711(02)R(01),846,1
21996A0711(03):EN:NOT.html,21996A0711(03)R(01),847,1
21996A0711(04):EN:NOT.html,21996A0711(04)R(02),848,1
21996A0711(05):EN:NOT.html,21996A0711(05),849,0
21996A0711(06):EN:NOT.html,21996A0711(06),850,0
21996A0711(07):EN:NOT.html,21996A0711(07),851,0
21996A0711(08):EN:NOT.html,21996A0711(08),852,0
21996A0711(09):EN:NOT.html,21996A0711(09),853,0
21996A0711(10):EN:NOT.html,21996A0711(10),854,0
21996A0711(11):EN:NOT.html,21996A0711(11),855,0
21996A0711(12):EN:NOT.html,21996A0711(12),856,0
21996A0711(13):EN:NOT.html,21996A0711(13),857,0
21996A0711(14):EN:NOT.html,21996A0711(14),858,0
21996A0716(01):EN:NOT.html,21996A0716(01),859,0
21996A0817(01):EN:NOT.html,21996A0817(01),860,0
21996A0819(02):EN:NOT.html,21996A0819(02),861,0
21996A0907(01):EN:NOT.html,21996A0907(01),862,0
21996A1024(01):EN:NOT.html,21996A1024(01),863,0
21996A1024(02):EN:NOT.html,21996A1024(02),864,0
21996A1030(01):EN:NOT.html,21996A1030(01),865,0
21996A1030(02):EN:NOT.html,21996A1030(02),866,0
21996A1115(01):EN:NOT.html,21996A1115(01),867,0
21996A1115(02):EN:NOT.html,21996A1115(02),868,0
21996A1213(01):EN:NOT.html,21996A1213(01),869,0
21996A1218(01):EN:NOT.html,21996A1218(01),870,0
21996A1220(01):EN:NOT.html,21996A1220(01),871,0
21996A1220(02):EN:NOT.html,21996A1220(02)R(01),872,1
21996A1220(04):EN:NOT.html,21996A1220(04),873,0
21996A1231(02):EN:NOT.html,21996A1231(02),874,0
21996D0111(01):EN:NOT.html,21996D0111(01),875,0
21996D0111(02):EN:NOT.html,21996D0111(02),876,0
21996D0111(03):EN:NOT.html,21996D0111(03),877,0
21996D0111(04):EN:NOT.html,21996D0111(04),878,0
21996D0209(01):EN:NOT.html,21996D0209(01),879,0
21996D0213(01):EN:NOT.html,21996D0213(01),880,0
21996D0213(02):EN:NOT.html,21996D0213(02),881,0
21996D0213(03):EN:NOT.html,21996D0213(03),882,0
21996D0213(04):EN:NOT.html,21996D0213(04),883,0
21996D0214(01):EN:NOT.html,21996D0214(01),884,0
21996D0214(02):EN:NOT.html,21996D0214(02),885,0
21996D0307(01):EN:NOT.html,21996D0307(01),886,0
21996D0307(02):EN:NOT.html,21996D0307(02),887,0
21996D0307(03):EN:NOT.html,21996D0307(03),888,0
21996D0307(04):EN:NOT.html,21996D0307(04),889,0
21996D0307(05):EN:NOT.html,21996D0307(05),890,0
21996D0307(06):EN:NOT.html,21996D0307(06),891,0
21996D0307(07):EN:NOT.html,21996D0307(07),892,0
21996D0307(08):EN:NOT.html,21996D0307(08),893,0
21996D0411(02):EN:NOT.html,21996D0411(02),894,0
21996D0411(03):EN:NOT.html,21996D0411(03),895,0
21996D0425(01):EN:NOT.html,21996D0425(01),896,0
21996D0425(02):EN:NOT.html,21996D0425(02),897,0
21996D0425(03):EN:NOT.html,21996D0425(03),898,0
21996D0425(04):EN:NOT.html,21996D0425(04),899,0
21996D0425(05):EN:NOT.html,21996D0425(05),900,0
21996D0514(01):EN:NOT.html,21996D0514(01),901,0
21996D0514(02):EN:NOT.html,21996D0514(02),902,0
21996D0514(04):EN:NOT.html,21996D0514(04),903,0
21996D0514(05):EN:NOT.html,21996D0514(05),904,0
21996D0523(01):EN:NOT.html,21996D0523(01),905,0
21996D0523(02):EN:NOT.html,21996D0523(02),906,0
21996D0523(03):EN:NOT.html,21996D0523(03),907,0
21996D0523(04):EN:NOT.html,21996D0523(04),908,0
21996D0523(05):EN:NOT.html,21996D0523(05),909,0
21996D0523(06):EN:NOT.html,21996D0523(06),910,0
21996D0523(08):EN:NOT.html,21996D0523(08),911,0
21996D0523(09):EN:NOT.html,21996D0523(09),912,0
21996D0523(10):EN:NOT.html,21996D0523(10),913,0
21996D0523(11):EN:NOT.html,21996D0523(11),914,0
21996D0523(12):EN:NOT.html,21996D0523(12),915,0
21996D0523(13):EN:NOT.html,21996D0523(13),916,0
21996D0613(01):EN:NOT.html,21996D0613(01),917,0
21996D0613(02):EN:NOT.html,21996D0613(02),918,0
21996D0613(03):EN:NOT.html,21996D0613(03),919,0
21996D0613(04):EN:NOT.html,21996D0613(04),920,0
21996D0613(05):EN:NOT.html,21996D0613(05),921,0
21996D0613(06):EN:NOT.html,21996D0613(06),922,0
21996D0613(07):EN:NOT.html,21996D0613(07),923,0
21996D0613(08):EN:NOT.html,21996D0613(08),924,0
21996D0613(09):EN:NOT.html,21996D0613(09),925,0
21996D0613(10):EN:NOT.html,21996D0613(10),926,0
21996D0613(11):EN:NOT.html,21996D0613(11),927,0
21996D0613(12):EN:NOT.html,21996D0613(12),928,0
21996D0613(13):EN:NOT.html,21996D0613(13),929,0
21996D0613(14):EN:NOT.html,21996D0613(14),930,0
21996D0613(15):EN:NOT.html,21996D0613(15),931,0
21996D0613(16):EN:NOT.html,21996D0613(16),932,0
21996D0613(17):EN:NOT.html,21996D0613(17),933,0
21996D0613(18):EN:NOT.html,21996D0613(18),934,0
21996D0724(01):EN:NOT.html,21996D0724(01),935,0
21996D0724(02):EN:NOT.html,21996D0724(02),936,0
21996D0724(04):EN:NOT.html,21996D0724(04),937,0
